PRODUCTID,Product Name,Product Owner,Product Code,Product Active,Product Manufacturer,Product Category,Created Time,Modified Time,Cost,Taxable,Commission Rate,Quantity Ordered,Quantity In Stock,Reorder Level,Quantity In Demand,Cost of Stocks in hand,Need Replenishment
16001267,Seafood Non-stick spray,David Love,P1268,No,MetBeat Corp,Pesticides,"16 Feb, 2020 03:38:34","28 Oct, 2020 06:09:19",$907.94,Yes,$61.52,4,32,10,12,"$29,054.08",No
16001268,Seat belt,Tina Thomas,P1269,Yes,AltvetPet Inc.,Pesticides,"04 Jun, 2019 11:53:11","18 Mar, 2021 02:11:12",$144.82,Yes,$34.45,29,36,20,10,"$5,213.52",No
16001269,Seat bracket,Pete Zachariah,P1270,Yes,Indiana Ltd.,Pesticides,"13 Aug, 2020 07:12:52","17 Sep, 2020 04:04:14","$1,886.51",Yes,$58.78,34,38,30,5,"$71,687.38",No
16001270,Seat cover,Thomas Mondrake,P1271,No,Lamport Corp,Pesticides,"24 Apr, 2019 05:30:37","23 Mar, 2021 08:34:42",$479.33,No,$1.22,48,21,10,5,"$10,065.93",No
16001271,Seat track,Harold Pawlan,P1272,No,LexPon Inc.,Pesticides,"02 Feb, 2020 04:21:50","01 Mar, 2021 09:12:44","$1,179.36",Yes,$34.11,45,6,30,7,"$7,076.16",Yes
16001272,Sebenza,Augustine Paul,P1273,Yes,NYC Ltd.,Pesticides,"21 Feb, 2020 08:51:04","16 Aug, 2020 08:47:31","$1,404.59",Yes,$98.42,34,29,10,12,"$40,733.11",No
16001273,See also: exhaust gas recirculation    Catalytic converter,Tina Thomas,P1274,Yes,Lamport Corp,Pesticides,"21 Jan, 2020 05:23:10","07 Mar, 2020 05:42:19",$678.56,No,$73.97,5,32,10,16,"$21,713.92",No
16001274,See also: frame (vehicle),Roger Terrence,P1275,No,Lamport Corp,Pesticides,"11 May, 2019 09:15:13","02 Mar, 2020 12:10:43","$1,928.52",No,$16.70,22,23,30,17,"$44,355.96",Yes
16001275,Self-cleaning oven,Harold Pawlan,P1276,No,Indiana Ltd.,Pesticides,"16 Mar, 2020 02:20:38","05 Mar, 2021 01:29:36",$595.10,Yes,$32.33,34,20,20,18,"$11,902.00",No
16001276,Sensor Array Computing Nose Cone,Harold Pawlan,P1277,No,LexPon Inc.,Pesticides,"11 Jan, 2020 04:33:12","05 Apr, 2020 07:29:25","$1,902.16",Yes,$58.37,45,19,30,6,"$36,141.04",Yes
16001277,Set-n-Forget cooker,Thomas Mondrake,P1278,Yes,MetBeat Corp,Pesticides,"29 Jun, 2020 07:42:37","04 Mar, 2021 02:33:05",$972.56,No,$35.92,38,24,10,12,"$23,341.44",No
16001278,Shampoo / Conditioner,Rozario Diego,P1279,Yes,Lamport Corp,Pesticides,"10 Jan, 2020 08:14:45","13 Nov, 2020 02:42:05",$268.61,No,$64.66,25,12,20,19,"$3,223.32",Yes
16001279,Sharp COCOROBO,Thomas Mondrake,P1280,Yes,"Johnes Inc.,",Pesticides,"06 May, 2019 02:46:22","20 Mar, 2020 08:28:44","$1,544.45",No,$1.01,8,11,30,16,"$16,988.95",Yes
16001280,Shepherd's axe,Tina Thomas,P1281,No,"Johnes Inc.,",Pesticides,"10 Apr, 2021 04:09:27","10 Apr, 2021 06:08:43",$966.14,Yes,$88.37,39,35,20,13,"$33,814.90",No
16001281,Shichirin,David Love,P1282,No,"Johnes Inc.,",Pesticides,"08 Mar, 2020 07:54:42","13 Feb, 2021 09:08:57",$781.91,Yes,$88.07,34,19,10,19,"$14,856.29",No
16001282,Shift cable,Thomas Mondrake,P1283,Yes,MetBeat Corp,Pesticides,"23 Aug, 2020 01:00:42","08 Sep, 2020 11:01:01","$1,307.08",Yes,$7.24,35,10,10,8,"$13,070.80",No
16001283,Shift fork,Thomas Mondrake,P1284,No,Indiana Ltd.,Pesticides,"25 Sep, 2020 02:04:17","03 Oct, 2020 02:28:18","$1,431.56",No,$27.86,7,21,30,8,"$30,062.76",Yes
16001284,Shift improver,Pete Zachariah,P1285,No,AltvetPet Inc.,Pesticides,"26 Feb, 2020 12:25:44","06 May, 2020 11:04:26",$582.32,No,$44.20,30,15,20,2,"$8,734.80",Yes
16001285,Shift knob,David Love,P1286,No,LexPon Inc.,Pesticides,"16 Feb, 2021 03:56:33","20 Mar, 2021 12:04:09","$1,994.42",Yes,$65.36,42,37,30,1,"$73,793.54",No
16001286,Shift lever,Lazar Mathew,P1287,No,LexPon Inc.,Pesticides,"20 Apr, 2019 04:14:24","11 Apr, 2021 02:02:18","$1,347.95",Yes,$11.26,23,21,20,18,"$28,306.95",No
16001287,Shim,Harold Pawlan,P1288,Yes,"Johnes Inc.,",Inside the Home,"15 May, 2019 04:13:00","27 Jul, 2020 03:28:42","$1,642.40",No,$44.38,35,6,20,11,"$9,854.40",Yes
16001288,Shock Cone Intake,Lazar Mathew,P1289,Yes,AltvetPet Inc.,Inside the Home,"06 Apr, 2021 08:05:02","13 Apr, 2021 07:32:45",$691.43,No,$76.92,17,37,30,15,"$25,582.91",No
16001289,Shock absorber,Roger Terrence,P1290,No,Indiana Ltd.,Inside the Home,"24 Jan, 2021 12:45:00","09 Feb, 2021 07:19:41",$238.36,No,$53.10,28,17,20,2,"$4,052.12",Yes
16001290,Shoe return spring,David Love,P1291,No,"Johnes Inc.,",Inside the Home,"23 Nov, 2020 11:30:42","08 Apr, 2021 06:56:02","$1,027.54",No,$65.21,12,34,20,19,"$34,936.36",No
16001291,Shoe web,Santa Cruz Clara,P1292,No,Indiana Ltd.,Inside the Home,"19 Aug, 2019 06:36:00","18 Jan, 2021 01:56:25",$210.52,No,$98.07,12,27,20,17,"$5,684.04",No
16001292,Shortening,Harold Pawlan,P1293,No,LexPon Inc.,Inside the Home,"14 Jun, 2020 03:11:05","27 Jun, 2020 08:04:14","$1,924.94",No,$40.43,10,26,30,14,"$50,048.44",Yes
16001293,Shovel,Thomas Mondrake,P1294,No,MetBeat Corp,Inside the Home,"09 Oct, 2019 10:32:23","08 Jun, 2020 05:37:05",$642.32,No,$95.43,8,10,20,3,"$6,423.20",Yes
16001294,Shrimp,Augustine Paul,P1295,No,NYC Ltd.,Inside the Home,"15 Apr, 2019 05:38:58","07 Jun, 2019 08:16:29","$1,054.76",No,$74.10,48,34,30,9,"$35,861.84",No
16001295,Side lighting,Tina Thomas,P1296,Yes,Indiana Ltd.,Inside the Home,"25 Mar, 2021 06:32:03","20 Apr, 2021 01:32:46",$352.87,Yes,$71.62,1,19,10,10,"$6,704.53",No
16001296,Slater's stake,Lazar Mathew,P1297,Yes,MetBeat Corp,Inside the Home,"12 Jan, 2021 10:07:21","25 Jan, 2021 03:35:21",$240.58,Yes,$16.51,32,12,30,9,"$2,886.96",Yes
16001297,Slave cylinder,Tina Thomas,P1298,Yes,NYC Ltd.,Inside the Home,"28 Nov, 2019 03:11:50","12 Jan, 2020 11:17:28","$1,489.62",No,$57.54,14,20,10,1,"$29,792.40",No
16001298,Sleeve bearingHose    Fuel vapour hose,Thomas Mondrake,P1299,No,NYC Ltd.,Inside the Home,"10 May, 2019 07:31:20","23 Aug, 2020 10:41:36",$363.17,No,$35.30,25,15,30,10,"$5,447.55",Yes
16001299,Slow cooker,Tina Thomas,P1300,No,LexPon Inc.,Inside the Home,"19 Jun, 2020 10:34:55","28 Dec, 2020 09:17:47","$1,597.91",Yes,$52.88,33,6,10,7,"$9,587.46",Yes
16001300,Small Gear Bay,Jasmine Frank,P1301,No,AltvetPet Inc.,Inside the Home,"26 Jun, 2019 08:51:45","25 Jan, 2021 05:44:39","$1,425.84",Yes,$13.93,20,24,20,15,"$34,220.16",No
16001301,Small Hardpoint,Pete Zachariah,P1302,Yes,MetBeat Corp,Inside the Home,"31 Aug, 2019 05:44:59","10 Nov, 2020 02:51:38","$1,208.05",Yes,$28.59,38,27,20,18,"$32,617.35",No
16001302,Soda pop,Harold Pawlan,P1303,Yes,Indiana Ltd.,Inside the Home,"05 Feb, 2020 08:57:55","14 May, 2020 02:32:44",$838.48,No,$11.70,14,29,10,9,"$24,315.92",No
16001303,Sofrito,David Love,P1304,No,Lamport Corp,Inside the Home,"09 Apr, 2021 10:33:34","16 Apr, 2021 02:58:20",$818.94,Yes,$49.51,41,19,10,11,"$15,559.86",No
16001304,Solar cooker,Santa Cruz Clara,P1305,Yes,LexPon Inc.,Inside the Home,"14 Jan, 2020 07:50:33","26 Mar, 2020 09:38:50",$370.26,No,$15.34,21,19,10,5,"$7,034.94",No
16001305,Solvents,Roger Terrence,P1306,No,MetBeat Corp,Inside the Home,"20 May, 2019 02:38:14","01 Dec, 2020 04:01:59","$1,477.34",No,$49.76,7,17,20,16,"$25,114.78",Yes
16001306,Soup / Chili,David Love,P1307,No,NYC Ltd.,Inside the Home,"20 Jun, 2019 07:29:33","06 Jul, 2019 10:42:24",$484.88,Yes,$52.31,30,15,10,4,"$7,273.20",No
16001307,Sour cream,David Love,P1308,Yes,NYC Ltd.,Inside the Home,"10 Feb, 2020 12:01:40","20 May, 2020 01:20:23","$1,653.32",No,$14.83,27,37,20,4,"$61,172.84",No
16001308,Sour sanding,Jasmine Frank,P1309,No,Lamport Corp,Inside the Home,"05 Jul, 2019 08:21:15","25 Feb, 2020 12:36:41","$1,236.09",No,$31.35,8,7,10,11,"$8,652.63",Yes
16001309,Sous-vide cooker,Tina Thomas,P1310,Yes,NYC Ltd.,Inside the Home,"06 Dec, 2019 12:52:07","01 Mar, 2020 10:26:55","$1,473.81",No,$2.49,47,25,10,6,"$36,845.25",No
16001310,Soy milk maker,Lazar Mathew,P1311,No,AltvetPet Inc.,Inside the Home,"20 May, 2020 10:51:22","02 Oct, 2020 07:33:46",$525.86,Yes,$30.43,31,22,10,19,"$11,568.92",No
16001311,Soy molasses,Augustine Paul,P1312,No,AltvetPet Inc.,Inside the Home,"17 Jul, 2019 03:11:24","26 Oct, 2019 10:49:15","$1,259.11",No,$42.31,32,31,10,10,"$39,032.41",No
16001312,Soy sauce,Santa Cruz Clara,P1313,Yes,Lamport Corp,Inside the Home,"05 Oct, 2020 07:57:49","18 Mar, 2021 07:56:38","$1,807.00",No,$82.74,7,17,30,17,"$30,719.00",Yes
16001313,Spacer ringFuel supply system    Air filter,Pete Zachariah,P1314,Yes,LexPon Inc.,Inside the Home,"24 Sep, 2019 04:21:35","09 Nov, 2019 08:54:54","$1,754.58",No,$89.76,42,3,30,15,"$5,263.74",Yes
16001314,Spaghetti night Hummus,Augustine Paul,P1315,Yes,Lamport Corp,Inside the Home,"06 Nov, 2019 08:06:31","20 May, 2020 12:29:02","$1,182.33",No,$98.73,21,36,10,1,"$42,563.88",No
16001315,Spanish guitar,Pete Zachariah,P1316,No,Indiana Ltd.,Inside the Home,"20 Apr, 2021 06:11:54","21 Apr, 2021 02:17:27","$1,398.31",Yes,$72.65,46,31,30,7,"$43,347.61",No
16001316,Spark plugLighting and signaling system    Engine bay lighting,Rozario Diego,P1317,No,Indiana Ltd.,Inside the Home,"30 Mar, 2021 01:57:45","22 Apr, 2021 08:22:36","$1,018.45",No,$81.92,38,9,10,17,"$9,166.05",Yes
16001317,Speaker,David Love,P1318,Yes,AltvetPet Inc.,Inside the Home,"16 Nov, 2019 10:18:33","28 Oct, 2020 12:54:42","$1,030.50",No,$37.55,41,29,20,11,"$29,884.50",No
16001318,Speed controller,Rozario Diego,P1319,Yes,Lamport Corp,Inside the Home,"14 Dec, 2020 11:16:31","15 Dec, 2020 10:16:48",$631.83,Yes,$94.24,41,7,20,17,"$4,422.81",Yes
16001319,Speed reducer,Santa Cruz Clara,P1320,Yes,LexPon Inc.,Inside the Home,"14 Nov, 2019 02:20:32","16 Mar, 2021 04:21:05",$319.16,Yes,$23.31,11,18,20,11,"$5,744.88",Yes
16001320,Speedometer,Tina Thomas,P1321,No,Indiana Ltd.,Inside the Home,"25 Aug, 2019 06:55:55","01 Feb, 2020 01:27:04","$1,999.13",Yes,$28.75,20,13,20,8,"$25,988.69",Yes
16001321,Speedometer cable,Roger Terrence,P1322,No,LexPon Inc.,Inside the Home,"16 Sep, 2020 09:46:45","20 Jan, 2021 12:12:18","$1,630.87",No,$21.16,30,34,10,2,"$55,449.58",No
16001322,Speedometer calibrator,Pete Zachariah,P1323,Yes,Lamport Corp,Inside the Home,"25 Jan, 2020 07:10:48","14 Aug, 2020 05:24:47","$1,818.41",Yes,$80.35,41,18,10,11,"$32,731.38",No
16001323,Speedometer gear,Tina Thomas,P1324,Yes,MetBeat Corp,Inside the Home,"08 Jan, 2020 11:10:02","13 Oct, 2020 05:23:17","$1,336.49",No,$99.81,27,12,30,6,"$16,037.88",Yes
16001324,Spices & herbs,Augustine Paul,P1325,No,AltvetPet Inc.,Inside the Home,"03 Dec, 2020 05:51:07","10 Dec, 2020 08:19:53","$1,854.65",Yes,$77.90,19,19,30,8,"$35,238.35",Yes
16001325,Spider gears,Rozario Diego,P1326,Yes,LexPon Inc.,Inside the Home,"13 May, 2020 03:10:27","22 Sep, 2020 07:30:48",$860.61,No,$93.66,19,19,20,17,"$16,351.59",Yes
16001326,Spindle,Tina Thomas,P1327,No,Lamport Corp,Inside the Home,"09 Mar, 2020 11:41:10","22 Aug, 2020 10:34:22",$204.99,Yes,$51.56,13,38,30,15,"$7,789.62",No
16001327,Spiral spring,Harold Pawlan,P1328,Yes,"Johnes Inc.,",Inside the Home,"13 Aug, 2020 01:57:52","19 Sep, 2020 08:51:25",$477.09,No,$59.31,46,34,20,17,"$16,221.06",No
16001328,Splitting maul,Lazar Mathew,P1329,No,LexPon Inc.,Inside the Home,"30 Mar, 2020 11:06:26","24 Dec, 2020 03:14:28",$366.83,Yes,$47.59,29,33,10,7,"$12,105.39",No
16001329,Spoiler,Pete Zachariah,P1330,No,MetBeat Corp,Inside the Home,"24 Jan, 2020 03:14:29","11 Dec, 2020 01:28:04",$903.78,Yes,$72.99,37,28,30,11,"$25,305.84",Yes
16001330,Sponges / Scrubbers Mushrooms,Augustine Paul,P1331,No,LexPon Inc.,Inside the Home,"01 Oct, 2019 12:23:14","28 Sep, 2020 04:58:18","$1,889.34",Yes,$52.78,23,34,30,16,"$64,237.56",No
16001331,Sports drink,Thomas Mondrake,P1332,No,LexPon Inc.,Inside the Home,"15 Oct, 2019 02:27:22","16 Apr, 2021 05:31:46",$274.07,Yes,$43.23,45,21,20,7,"$5,755.47",No
16001332,Spring,Harold Pawlan,P1333,Yes,NYC Ltd.,Inside the Home,"15 Nov, 2020 06:32:21","17 Nov, 2020 03:30:05","$1,248.79",No,$77.74,42,7,20,13,"$8,741.53",Yes
16001333,Spud bar,David Love,P1334,Yes,Lamport Corp,Inside the Home,"02 Mar, 2021 10:30:05","18 Mar, 2021 09:39:35","$1,015.59",Yes,$23.99,30,34,10,3,"$34,530.06",No
16001334,Stabilizer bars and link,Augustine Paul,P1335,Yes,Lamport Corp,Inside the Home,"31 Aug, 2020 11:12:11","21 Feb, 2021 08:14:06","$1,532.13",Yes,$12.31,31,12,10,11,"$18,385.56",No
16001335,Standard Canard,Lazar Mathew,P1336,No,MetBeat Corp,Inside the Home,"28 Jul, 2019 11:13:49","07 Nov, 2019 06:34:26","$1,749.39",No,$7.31,23,9,20,1,"$15,744.51",Yes
16001336,Standard NC,Roger Terrence,P1337,No,AltvetPet Inc.,Inside the Home,"28 Jun, 2020 02:27:51","12 Mar, 2021 08:43:13",$425.81,No,$74.85,21,27,20,19,"$11,496.87",No
16001337,Standard components (food processing),Jasmine Frank,P1338,No,Indiana Ltd.,Inside the Home,"29 Sep, 2019 11:33:49","25 Oct, 2020 10:08:23","$1,009.26",No,$23.61,45,29,20,3,"$29,268.54",No
16001338,Staple gun,Rozario Diego,P1339,Yes,NYC Ltd.,Inside the Home,"24 Mar, 2020 04:22:44","06 Jun, 2020 06:17:53","$1,962.42",No,$71.90,25,21,30,13,"$41,210.82",Yes
16001339,Staple knocker,Rozario Diego,P1340,No,Indiana Ltd.,Inside the Home,"05 Oct, 2020 11:20:39","06 Nov, 2020 01:36:39",$140.35,No,$97.72,5,23,30,8,"$3,228.05",Yes
16001340,Staple remover,Augustine Paul,P1341,No,Lamport Corp,Inside the Home,"11 Nov, 2019 06:58:35","07 Feb, 2021 04:00:30","$1,059.05",No,$66.06,28,7,20,8,"$7,413.35",Yes
16001341,Starter drive,Lazar Mathew,P1342,No,Lamport Corp,Inside the Home,"16 Jun, 2019 09:20:16","09 Aug, 2020 11:20:48",$568.04,No,$39.10,6,33,20,8,"$18,745.32",No
16001342,Starter pinion,Santa Cruz Clara,P1343,Yes,Indiana Ltd.,Inside the Home,"07 Jun, 2019 11:11:55","22 May, 2020 05:38:18",$169.53,No,$38.96,24,6,10,8,"$1,017.18",Yes
16001343,Starter ring,Tina Thomas,P1344,No,NYC Ltd.,Inside the Home,"21 Sep, 2019 04:06:33","06 Apr, 2021 01:46:49",$178.75,No,$51.02,30,36,20,9,"$6,435.00",No
16001344,Starter solenoid,Augustine Paul,P1345,No,Lamport Corp,Inside the Home,"12 Mar, 2020 04:14:37","28 Apr, 2020 03:41:46","$1,035.93",Yes,$28.95,44,19,30,18,"$19,682.67",Yes
16001345,Stayputnik Mk. 1,Santa Cruz Clara,P1346,Yes,NYC Ltd.,Inside the Home,"01 Jul, 2020 05:30:49","25 Jul, 2020 03:15:21","$1,197.44",No,$97.73,23,20,30,17,"$23,948.80",Yes
16001346,Steak sauce,David Love,P1347,Yes,NYC Ltd.,Inside the Home,"01 Jul, 2019 05:44:03","21 Apr, 2021 11:27:50","$1,080.12",No,$90.25,38,20,30,6,"$21,602.40",Yes
16001347,Steering arm,Augustine Paul,P1348,No,MetBeat Corp,Inside the Home,"10 Jun, 2019 02:56:19","16 Feb, 2021 03:48:41","$1,914.12",No,$35.10,25,5,10,4,"$9,570.60",Yes
16001348,Steering box,Augustine Paul,P1349,Yes,Lamport Corp,Inside the Home,"23 Jan, 2021 08:00:16","03 Apr, 2021 12:58:41","$1,762.28",Yes,$76.56,42,9,30,15,"$15,860.52",Yes
16001349,Steering column assembly,David Love,P1350,Yes,MetBeat Corp,Inside the Home,"04 Sep, 2020 07:47:34","03 Nov, 2020 10:49:24",$730.27,No,$44.36,26,36,10,11,"$26,289.72",No
16001350,Steering column switch,Harold Pawlan,P1351,No,LexPon Inc.,Inside the Home,"10 Sep, 2019 04:08:23","04 May, 2020 04:13:24",$488.87,No,$19.99,40,1,10,13,$488.87,Yes
16001351,Steering gear,Jasmine Frank,P1352,No,LexPon Inc.,Inside the Home,"21 Jul, 2020 03:49:50","08 Aug, 2020 05:08:36",$743.20,Yes,$71.37,7,33,20,16,"$24,525.60",No
16001352,Steering rack,Santa Cruz Clara,P1353,No,MetBeat Corp,Inside the Home,"25 Jan, 2021 05:05:37","17 Mar, 2021 10:57:35","$1,878.12",Yes,$84.29,26,18,10,16,"$33,806.16",No
16001353,Steering shaft,Tina Thomas,P1354,Yes,"Johnes Inc.,",Inside the Home,"22 Feb, 2020 06:41:34","14 Sep, 2020 03:20:21","$1,022.99",Yes,$11.33,21,8,30,2,"$8,183.92",Yes
16001354,Steering wheel (driving wheel),Thomas Mondrake,P1355,Yes,NYC Ltd.,Inside the Home,"16 Dec, 2019 06:35:20","02 Jul, 2020 01:03:04","$1,790.14",Yes,$87.08,31,14,30,3,"$25,061.96",Yes
16001355,Stock (food),Tina Thomas,P1356,Yes,AltvetPet Inc.,Inside the Home,"10 Dec, 2019 07:51:48","24 Sep, 2020 09:10:19","$1,626.53",No,$43.65,49,15,10,5,"$24,397.95",No
16001356,Structural Fuselage,Roger Terrence,P1357,Yes,"Johnes Inc.,",Inside the Home,"27 Oct, 2019 09:23:34","17 Dec, 2020 08:03:31","$1,333.28",No,$37.17,13,31,30,9,"$41,331.68",No
16001357,Structural Intake,Santa Cruz Clara,P1358,Yes,NYC Ltd.,Inside the Home,"08 Nov, 2019 07:58:23","09 Sep, 2020 08:19:14","$1,076.12",No,$50.58,17,5,20,13,"$5,380.60",Yes
16001358,Structural Pylon,Tina Thomas,P1359,No,"Johnes Inc.,",Inside the Home,"27 Dec, 2019 07:54:15","15 Mar, 2021 02:13:34","$1,496.61",No,$16.02,17,4,20,5,"$5,986.44",Yes
16001359,Strut,Thomas Mondrake,P1360,No,AltvetPet Inc.,Inside the Home,"16 Jun, 2020 04:02:13","23 Mar, 2021 11:59:20",$426.08,Yes,$60.14,42,16,20,15,"$6,817.28",Yes
16001360,Stub axle,Roger Terrence,P1361,No,Lamport Corp,Inside the Home,"04 May, 2020 11:31:39","26 May, 2020 06:08:27","$1,229.66",No,$39.10,32,31,10,12,"$38,119.46",No
16001361,Stuffing,Tina Thomas,P1362,No,MetBeat Corp,Inside the Home,"08 Aug, 2020 08:59:29","16 Feb, 2021 09:00:39","$1,844.60",No,$37.95,25,28,20,5,"$51,648.80",No
16001362,SubwooferCharging system    Alternator,Pete Zachariah,P1363,No,NYC Ltd.,Inside the Home,"11 Apr, 2021 09:28:20","16 Apr, 2021 08:03:56","$1,275.44",No,$23.84,34,14,10,2,"$17,856.16",No
16001363,Sugar Apples,Rozario Diego,P1364,Yes,LexPon Inc.,Inside the Home,"16 Feb, 2021 03:25:55","07 Apr, 2021 03:28:40",$780.38,Yes,$95.79,33,27,30,18,"$21,070.26",Yes
16001364,Sugar substitute Avocados,Tina Thomas,P1365,No,MetBeat Corp,Inside the Home,"08 Apr, 2021 04:14:01","16 Apr, 2021 08:51:48",$218.89,No,$74.83,32,17,10,8,"$3,721.13",No
16001365,Sun Ruck I YOU SR-RC01R,David Love,P1366,Yes,NYC Ltd.,Inside the Home,"01 Nov, 2019 09:51:10","26 Dec, 2019 04:02:11","$1,268.17",No,$53.58,36,36,30,5,"$45,654.12",No
16001366,Sun visor,Rozario Diego,P1367,No,AltvetPet Inc.,Inside the Home,"01 Oct, 2020 12:59:50","25 Nov, 2020 02:56:54","$1,833.13",Yes,$68.35,48,26,30,7,"$47,661.38",Yes
16001367,Sunblock,Thomas Mondrake,P1368,No,LexPon Inc.,Inside the Home,"08 Jan, 2021 10:08:31","19 Mar, 2021 11:11:59",$985.72,No,$61.16,18,2,30,15,"$1,971.44",Yes
16001368,Sunroof,David Love,P1369,No,"Johnes Inc.,",Inside the Home,"07 Jun, 2019 03:10:29","14 Apr, 2021 08:06:36","$1,108.54",No,$5.66,37,37,20,12,"$41,015.98",No
16001369,Sunroof motor,Harold Pawlan,P1370,Yes,LexPon Inc.,Inside the Home,"09 Apr, 2020 12:28:52","12 Aug, 2020 01:18:51",$950.97,Yes,$34.36,34,14,20,18,"$13,313.58",Yes
16001370,Susceptor,Roger Terrence,P1371,No,Lamport Corp,Inside the Home,"23 Nov, 2019 03:49:15","06 Jul, 2020 12:22:29",$436.34,No,$64.77,7,29,20,15,"$12,653.86",No
16001371,Suspension link and bolt,David Love,P1372,Yes,AltvetPet Inc.,Inside the Home,"01 Jun, 2019 11:45:37","15 Mar, 2021 01:34:52","$1,717.50",No,$30.59,22,1,20,12,"$1,717.50",Yes
16001372,Swiss Army knife,Harold Pawlan,P1373,No,"Johnes Inc.,",Inside the Home,"07 May, 2019 07:57:15","29 Oct, 2020 03:31:28","$1,288.52",No,$27.94,16,13,10,1,"$16,750.76",No
16001373,SwissMedicine,Lazar Mathew,P1374,No,MetBeat Corp,Inside the Home,"16 Dec, 2019 01:01:39","19 Apr, 2020 07:15:39",$555.57,No,$35.56,41,17,10,16,"$9,444.69",No
16001374,Switch cover,Lazar Mathew,P1375,Yes,LexPon Inc.,Inside the Home,"30 Jul, 2020 09:13:43","01 Aug, 2020 03:56:25","$1,282.18",No,$81.86,41,32,30,1,"$41,029.76",No
16001375,Switch panel,Roger Terrence,P1376,Yes,"Johnes Inc.,",Inside the Home,"02 Dec, 2019 05:04:59","05 Dec, 2020 06:19:04","$1,698.41",No,$29.43,41,12,30,15,"$20,380.92",Yes
16001376,Syrup,Augustine Paul,P1377,No,Lamport Corp,Inside the Home,"31 Jan, 2020 05:21:25","17 Mar, 2020 11:23:59",$497.69,No,$4.59,7,7,20,7,"$3,483.83",Yes
16001377,Syrup of Maidenhair,Lazar Mathew,P1378,No,AltvetPet Inc.,Inside the Home,"03 Apr, 2021 02:51:55","06 Apr, 2021 04:13:19",$289.86,Yes,$62.25,3,34,20,5,"$9,855.24",No
16001378,T7,Roger Terrence,P1379,No,MetBeat Corp,Inside the Home,"05 Apr, 2020 07:19:22","18 Aug, 2020 09:44:16","$1,922.59",Yes,$96.99,34,20,10,12,"$38,451.80",No
16001379,TR-18A Stack Decoupler,Roger Terrence,P1380,Yes,LexPon Inc.,Inside the Home,"14 Feb, 2020 01:59:08","07 Oct, 2020 01:18:39","$1,448.30",Yes,$51.40,14,33,10,2,"$47,793.90",No
16001380,TR-18D Stack Separator,Tina Thomas,P1381,No,LexPon Inc.,Inside the Home,"08 Jan, 2020 06:19:14","27 Oct, 2020 04:55:47","$1,843.74",No,$48.68,17,6,10,14,"$11,062.44",Yes
16001381,TR-2C Stack Separator,Lazar Mathew,P1382,Yes,Indiana Ltd.,Inside the Home,"18 Mar, 2021 02:46:15","30 Mar, 2021 08:32:19","$1,961.47",No,$62.59,36,29,30,19,"$56,882.63",Yes
16001382,TR-2L Ruggedized Vehicular Wheel,Santa Cruz Clara,P1383,Yes,NYC Ltd.,Inside the Home,"06 Sep, 2019 10:58:26","28 Mar, 2021 02:42:44","$1,075.06",Yes,$38.49,37,16,10,16,"$17,200.96",No
16001383,TR-2V Stack Decoupler,Thomas Mondrake,P1384,Yes,AltvetPet Inc.,Inside the Home,"06 Jan, 2020 08:55:00","03 Apr, 2020 02:40:47",$521.25,No,$47.92,10,19,30,12,"$9,903.75",Yes
16001384,TR-38-D,Augustine Paul,P1385,No,AltvetPet Inc.,Inside the Home,"23 Mar, 2021 06:48:58","30 Mar, 2021 03:21:23","$1,013.43",No,$82.82,36,6,20,10,"$6,080.58",Yes
16001385,TR-XL Stack Separator,Pete Zachariah,P1386,Yes,Lamport Corp,Inside the Home,"19 Nov, 2019 07:42:19","11 Dec, 2020 03:14:37",$766.53,No,$19.92,47,36,20,17,"$27,595.08",No
16001386,TT-38K Radial Decoupler,David Love,P1387,Yes,Indiana Ltd.,Inside the Home,"20 Dec, 2019 06:19:40","06 Mar, 2020 08:29:50",$697.21,Yes,$12.06,1,31,30,8,"$21,613.51",No
16001387,TT-70 Radial Decoupler,Pete Zachariah,P1388,No,NYC Ltd.,Inside the Home,"10 Jul, 2019 04:49:26","12 Aug, 2019 11:35:12","$1,353.64",Yes,$5.06,44,25,30,11,"$33,841.00",Yes
16001388,TV,Rozario Diego,P1389,Yes,"Johnes Inc.,",Inside the Home,"20 Sep, 2019 11:04:30","26 Nov, 2020 12:54:26","$1,213.87",Yes,$97.27,47,8,10,18,"$9,710.96",Yes
16001389,TVR-1180C Mk1 Stack Tri-Coupler,Tina Thomas,P1390,No,AltvetPet Inc.,Inside the Home,"23 Mar, 2020 02:56:35","24 Aug, 2020 06:41:04","$1,989.10",No,$45.73,4,27,10,4,"$53,705.70",No
16001390,TVR-200 Stack Bi-Coupler,Rozario Diego,P1391,Yes,MetBeat Corp,Inside the Home,"21 Mar, 2021 04:32:50","20 Apr, 2021 01:29:02",$197.33,Yes,$66.09,46,12,20,18,"$2,367.96",Yes
16001391,TVR-200L Stack Bi-Adapter,Harold Pawlan,P1392,No,"Johnes Inc.,",Inside the Home,"09 Dec, 2020 03:49:06","22 Jan, 2021 02:23:18",$451.17,No,$66.72,42,17,20,3,"$7,669.89",Yes
16001392,TVR-2160C Mk2 Stack Quad-Coupler,Harold Pawlan,P1393,Yes,AltvetPet Inc.,Inside the Home,"28 Aug, 2019 04:04:09","27 Oct, 2020 08:41:56","$1,361.34",No,$92.80,9,24,30,7,"$32,672.16",Yes
