SALESORDERID,Subject,Sales Order Owner,Status,Due Date,Sub Total,Discount,Tax,Adjustments,Grand Total,Created Time,Modified Time,Is Delayed?,Age In Days,Age Tier,,,,,,,,
21003327,ZR-1538363-Barcelona Chair and Ottoman (Aniline Ivory),Jasmine Frank,Approved,24-03-2021 01:39,"21,948.28",668.95,"1,680.05",0.27,"19,599",15-10-2020 04:38,07-01-2021 07:46,No,160,3. 121 - 180 days,,,,,,,,
21001409,ZR-1541059-Barcelona Daybed (Italian Black),Jasmine Frank,Cancelled,29-06-2021 12:12,"32,410.30","2,712.36","2,352.14",0.21,"27,346",15-10-2020 02:22,08-06-2021 10:48,No,257,4. 181 - 360 days,,,,,,,,
21003476,ZR-52626-Barcelona Chair and Ottoman (Aniline Brown),Santa Cruz Clara,Created,10-06-2021 07:38,"18,348.21",951.11,"1,744.11",0.01,"15,653",14-10-2020 08:40,17-12-2020 09:43,Yes,239,4. 181 - 360 days,,,,,,,,
21001423,ZR-1626621-FineMod products,David Love,Created,16-05-2021 01:34,"32,889.47","1,386.35",476.23,0.11,"31,027",14-10-2020 02:24,26-11-2020 02:00,Yes,214,4. 181 - 360 days,,,,,,,,
21003246,ZR-1509348-Barcelona Chair (Aniline White),Lazar Mathew,Created,02-07-2021 01:18,"9,680.90",667.63,224.29,0.02,"8,789",14-10-2020 01:52,01-07-2021 08:17,Yes,261,4. 181 - 360 days,,,,,,,,
21003062,ZR-1509531-Eames Al Group Ribbed Low Back Management chair (I,Harold Pawlan,Approved,30-05-2021 02:39,"29,340.59","1,388.37",454.89,0.34,"27,497",13-10-2020 08:28,12-03-2021 06:47,Yes,229,4. 181 - 360 days,,,,,,,,
21000663,ZR-1569894-Barcelona Chair (Aniline White),Harold Pawlan,Delivered,20-12-2020 05:00,"21,677.25",231.61,"1,642.43",0.21,"19,803",12-10-2020 10:52,05-12-2020 12:01,No,69,2. 61 - 120 days,,,,,,,,
21001549,ZR-1541278-Barcelona Chair and Ottoman (Aniline Ivory),Jasmine Frank,Approved,28-06-2021 09:45,"12,822.28",532.33,883.29,0.34,"11,407",12-10-2020 08:16,19-05-2021 05:56,Yes,259,4. 181 - 360 days,,,,,,,,
21000545,ZR-54454-Discontinued Item,Santa Cruz Clara,Created,11-06-2021 04:52,"1,020.92",29.14,32.50,0.29,959,12-10-2020 08:04,28-11-2020 07:49,Yes,242,4. 181 - 360 days,,,,,,,,
21000067,ZR-1626592-Barcelona Chair (Italian Black),Augustine Paul,Delivered,22-05-2021 09:56,"24,037.12","1,230.18",536.86,0.08,"22,270",12-10-2020 07:05,22-04-2021 09:20,Yes,222,4. 181 - 360 days,,,,,,,,
21002405,ZR-1626717-Eames DSW Chair (Fiberglass Black),Harold Pawlan,Cancelled,04-06-2021 04:47,"9,116.72",450.27,111.20,0.25,"8,555",12-10-2020 06:43,18-10-2020 09:32,No,235,4. 181 - 360 days,,,,,,,,
21000121,ZR-1603743-Womb chair only (cashmere dark grey),Tina Thomas,Delivered,01-07-2021 01:12,"38,604.88","3,261.42",652.04,0.43,"34,691",12-10-2020 02:45,23-05-2021 12:56,Yes,262,4. 181 - 360 days,,,,,,,,
21001285,ZR-1544101-Barcelona Chair and Ottoman (Italian Black),Tina Thomas,Created,27-06-2021 09:39,"19,651.40","1,656.47",748.90,0.03,"17,246",12-10-2020 01:51,19-01-2021 10:51,Yes,258,4. 181 - 360 days,,,,,,,,
21001388,ZR-1626773-Arco Floor Base (Stainless Steel-Marble in White),Thomas Mondrake,Approved,12-03-2021 06:14,"34,180.22","2,837.04",334.86,0.33,"31,008",11-10-2020 12:52,13-10-2020 01:09,No,152,3. 121 - 180 days,,,,,,,,
21000174,ZR-1572804-Barcelona Chair (Italian Choc Brown),Harold Pawlan,Cancelled,03-07-2021 11:59,"16,849.11","1,110.43",49.21,0.47,"15,689",11-10-2020 12:29,03-07-2021 02:46,No,265,4. 181 - 360 days,,,,,,,,
21000255,ZR-1541187-Eames Lounge Chair with Ottoman (Italian Red with ,Augustine Paul,Approved,30-06-2021 02:14,"22,322.16","1,543.72",694.53,0.08,"20,084",11-10-2020 10:09,29-06-2021 02:44,Yes,262,4. 181 - 360 days,,,,,,,,
21000208,ZR-1599682-Ghost chair (white),Jasmine Frank,Delivered,25-04-2021 06:21,"19,189.16",623.09,866.91,0.16,"17,699",11-10-2020 08:44,12-12-2020 07:01,No,196,4. 181 - 360 days,,,,,,,,
21003519,ZR-1603650-LC2 Chair (Italian Black),Tina Thomas,Approved,26-02-2021 12:44,"29,992.06","2,073.82","1,986.18",0.06,"25,932",11-10-2020 06:31,19-12-2020 09:57,No,138,3. 121 - 180 days,,,,,,,,
21002804,ZR-1572899-Bromi products,Tina Thomas,Delivered,18-12-2020 03:22,"33,219.28","2,741.24","1,095.60",0.44,"29,382",11-10-2020 03:48,15-12-2020 03:33,No,68,2. 61 - 120 days,,,,,,,,
21001150,ZR-1599805-LC2 Chair (Italian White),Roger Terrence,Delivered,23-04-2021 09:16,"13,904.67",443.46,"1,072.44",0.23,"12,389",10-10-2020 03:13,02-12-2020 05:17,No,195,4. 181 - 360 days,,,,,,,,
21000125,ZR-1542114-Brno Flat Chair (Aniline Camel),Lazar Mathew,Created,15-03-2021 02:02,"12,397.45",594.51,749.30,0.36,"11,054",10-10-2020 01:58,21-10-2020 08:57,No,156,3. 121 - 180 days,,,,,,,,
21001439,ZR-1538303-Finn Stone Ball Chair (Fibergalss/Glossy white),Tina Thomas,Cancelled,15-06-2021 07:41,"10,649.25",635.59,"1,047.69",0.03,"8,966",10-10-2020 01:44,17-03-2021 12:33,No,248,4. 181 - 360 days,,,,,,,,
21000725,ZR-1603589-FineMod products,Lazar Mathew,Approved,26-04-2021 03:54,"37,661.14","1,424.97","2,571.45",0.28,"33,665",09-10-2020 12:27,06-03-2021 10:24,No,199,4. 181 - 360 days,,,,,,,,
21003325,ZR-1567100-Cubus Sofa (Aniline Black),Rozario Diego,Approved,26-01-2021 02:31,"31,167.60",461.03,"1,804.75",0.18,"28,902",09-10-2020 11:17,16-01-2021 02:50,No,109,2. 61 - 120 days,,,,,,,,
21001302,ZR-1544130-Barcelona Chair and Ottoman (Italian Ivory),Harold Pawlan,Approved,01-07-2021 05:16,"41,456.82","1,479.25","3,016.37",0.20,"36,961",09-10-2020 10:11,31-12-2020 10:49,Yes,265,4. 181 - 360 days,,,,,,,,
21001887,ZR-1627580-Barcelona Chair (Aniline Ivory),Tina Thomas,Approved,01-02-2021 08:27,"13,741.71",482.69,"1,160.28",0.26,"12,099",09-10-2020 02:43,09-01-2021 02:15,No,115,2. 61 - 120 days,,,,,,,,
21002539,ZR-1629472-Wassily Chair (Italian Black),Tina Thomas,Delivered,19-03-2021 05:44,"3,032.51",40.85,13.53,0.13,"2,978",08-10-2020 12:52,21-01-2021 11:24,No,162,3. 121 - 180 days,,,,,,,,
21001240,ZR-50613-Barcelona Chair (Italian White),Augustine Paul,Delivered,21-04-2021 07:18,"15,775.06",679.83,163.07,0.16,"14,932",08-10-2020 11:10,16-01-2021 06:08,No,195,4. 181 - 360 days,,,,,,,,
21001674,ZR-1599806-Barcelona Chair (Italian Ivory),Tina Thomas,Cancelled,17-03-2021 05:42,"47,619.77","3,635.34","3,287.62",0.18,"40,697",08-10-2020 08:32,05-12-2020 12:09,No,160,3. 121 - 180 days,,,,,,,,
21001654,ZR-1573955-Eames Lounge Chair with Ottoman (Aniline Black wit,Roger Terrence,Created,08-04-2021 09:13,"37,889.04","1,812.02","2,852.79",0.24,"33,224",08-10-2020 07:45,19-02-2021 07:29,No,182,4. 181 - 360 days,,,,,,,,
21001087,ZR-1569117-Barcelona Sofa (Italian Black),Thomas Mondrake,Cancelled,27-04-2021 12:14,"3,919.20",109.10,142.79,0.30,"3,667",08-10-2020 05:57,05-01-2021 10:30,No,201,4. 181 - 360 days,,,,,,,,
21002080,ZR-1541157-Eames Lounge Chair with Ottoman (Italian Choc Brow,Thomas Mondrake,Delivered,24-06-2021 06:16,"13,820.43",935.64,202.11,0.32,"12,683",08-10-2020 02:04,26-02-2021 05:11,Yes,259,4. 181 - 360 days,,,,,,,,
21000875,ZR-49711-Barcelona Chair (Aniline Choc Brown),Pete Zachariah,Delivered,11-05-2021 01:16,"37,787.53","1,549.43","2,450.35",0.25,"33,788",07-10-2020 01:05,17-11-2020 02:57,Yes,216,4. 181 - 360 days,,,,,,,,
21000261,ZR-1603559-MODWAY product,Pete Zachariah,Approved,09-06-2021 02:06,"18,716.20",927.86,202.09,0.24,"17,586",06-10-2020 10:47,15-05-2021 09:36,Yes,246,4. 181 - 360 days,,,,,,,,
21000205,ZR-1538238-PH Artichoke Lamp 19' (White),Lazar Mathew,Approved,19-01-2021 11:05,"12,000.27",718.02,670.42,0.17,"10,612",06-10-2020 10:36,22-12-2020 01:05,No,105,2. 61 - 120 days,,,,,,,,
21002738,ZR-48721-Barcelona Chair (Italian Black),Pete Zachariah,Cancelled,31-05-2021 10:56,"15,061.84",506.85,312.42,0.43,"14,243",06-10-2020 07:11,19-04-2021 12:27,No,237,4. 181 - 360 days,,,,,,,,
21002810,ZR-1603622-Knoll Sofa (Italian Brown),Augustine Paul,Approved,20-06-2021 07:34,"10,469.23",953.62,165.89,0.28,"9,350",06-10-2020 06:04,16-05-2021 02:22,Yes,257,4. 181 - 360 days,,,,,,,,
21001464,ZR-1568959-Barcelona Chair and Ottoman (Italian White),Thomas Mondrake,Created,14-05-2021 08:42,"62,370.15","3,484.14",546.91,0.10,"58,339",06-10-2020 04:21,17-04-2021 10:53,Yes,220,4. 181 - 360 days,,,,,,,,
21000233,ZR-1538244-Barcelona Chair (Italian Black),Tina Thomas,Approved,27-05-2021 12:51,"9,486.66",489.60,378.60,0.45,"8,618",06-10-2020 03:19,01-02-2021 06:21,Yes,233,4. 181 - 360 days,,,,,,,,
21003509,ZR-1543202-Barcelona Chair (Italian White),Pete Zachariah,Cancelled,20-05-2021 06:56,834.31,50.05,18.43,0.16,766,05-10-2020 10:51,19-05-2021 05:59,No,227,4. 181 - 360 days,,,,,,,,
21001176,ZR-1573949-Eames Rocking Chair (Black),David Love,Delivered,23-06-2021 03:08,"32,648.38","1,521.11","2,124.90",0.37,"29,002",05-10-2020 07:32,20-06-2021 04:38,Yes,261,4. 181 - 360 days,,,,,,,,
21001030,ZR-1540321-Barcelona Chair and Ottoman (Aniline Ivory),Augustine Paul,Created,23-06-2021 09:50,"30,967.59",227.80,56.28,0.50,"30,684",04-10-2020 09:00,12-05-2021 01:24,Yes,262,4. 181 - 360 days,,,,,,,,
21002726,ZR-1511360-Swan Chair (Italian Black),David Love,Created,04-05-2021 09:46,"17,386.14",243.74,191.18,0.22,"16,951",04-10-2020 06:58,12-12-2020 08:27,Yes,212,4. 181 - 360 days,,,,,,,,
21003483,ZR-1603591-Cubo5 Sofa Bed (Italian Black),Thomas Mondrake,Delivered,05-05-2021 01:53,"39,003.50",211.94,271.26,0.30,"38,520",03-10-2020 12:57,26-01-2021 08:48,Yes,214,4. 181 - 360 days,,,,,,,,
21001082,ZR-1573955-MODWAY product,Lazar Mathew,Cancelled,22-04-2021 07:32,"38,208.50","2,006.07","2,065.72",0.29,"34,137",03-10-2020 09:14,12-02-2021 11:24,No,201,4. 181 - 360 days,,,,,,,,
21000167,ZR-1512384-Eames Lounge Chair with Ottoman (Italian Black wit,Pete Zachariah,Cancelled,08-06-2021 03:04,"16,572.46","1,438.30",266.75,0.42,"14,867",03-10-2020 03:22,28-05-2021 09:06,No,248,4. 181 - 360 days,,,,,,,,
21000032,ZR-1543140-Barcelona Loveseat (Aniline White),Lazar Mathew,Cancelled,28-11-2020 10:18,"36,215.47","3,053.72","3,503.88",0.13,"29,658",03-10-2020 02:52,21-11-2020 04:12,No,56,1. 0 - 60 days,,,,,,,,
21002392,ZR-1507616-Barcelona Chair (Italian Ivory),Tina Thomas,Approved,28-04-2021 09:07,"24,089.95",358.97,"1,599.73",0.25,"22,131",03-10-2020 02:42,11-01-2021 06:15,No,207,4. 181 - 360 days,,,,,,,,
21001692,ZR-1542145-Noguchi Coffee Table (Walnut Wood),Santa Cruz Clara,Cancelled,26-05-2021 08:39,"13,955.02",344.31,277.39,0.31,"13,333",02-10-2020 06:08,02-10-2020 01:26,No,236,4. 181 - 360 days,,,,,,,,
21001743,ZR-1569117-Barcelona Chair (Italian Black),Santa Cruz Clara,Cancelled,02-07-2021 12:32,"33,336.37",7.31,"2,061.82",0.24,"31,267",02-10-2020 04:39,25-05-2021 01:23,No,273,4. 181 - 360 days,,,,,,,,
21001933,ZR-1539202-Barcelona Chair and Ottoman (Italian Choc Brown),David Love,Created,10-05-2021 03:13,"18,715.19","1,322.94",589.47,0.21,"16,803",02-10-2020 02:19,16-12-2020 06:58,Yes,220,4. 181 - 360 days,,,,,,,,
21000667,ZR-1511299-Barcelona Chair (Aniline Choc Brown),Pete Zachariah,Created,29-01-2021 07:46,"4,533.87",69.22,50.36,0.30,"4,414",30-09-2020 12:14,06-10-2020 10:22,No,121,3. 121 - 180 days,,,,,,,,
21001489,ZR-1570852-Barcelona Daybed (Aniline Ivory),David Love,Cancelled,26-06-2021 03:07,"35,529.44","2,584.84","2,717.56",0.04,"30,227",30-09-2020 07:46,17-04-2021 12:17,No,269,4. 181 - 360 days,,,,,,,,
21001211,ZR-1568963-Barcelona Chair (Italian Black),David Love,Approved,22-03-2021 12:48,"16,393.49",699.73,"1,193.13",0.37,"14,501",30-09-2020 06:34,20-10-2020 04:53,No,173,3. 121 - 180 days,,,,,,,,
21001800,ZR-1542145-Barcelona Chair and Ottoman (Aniline Choc Brown),Santa Cruz Clara,Approved,29-05-2021 07:37,"10,112.93",514.99,835.13,0.19,"8,763",30-09-2020 03:18,03-04-2021 10:59,Yes,241,4. 181 - 360 days,,,,,,,,
21000077,ZR-52629-Barcelona Chair (Italian Choc Brown),Roger Terrence,Delivered,30-05-2021 01:23,"20,901.24","1,804.60",95.47,0.18,"19,001",29-09-2020 11:23,21-03-2021 06:49,Yes,243,4. 181 - 360 days,,,,,,,,
21000919,ZR-49587-Barcelona Bench C (Aniline Brown),Augustine Paul,Created,05-05-2021 02:25,"23,946.08","2,209.75","1,483.74",0.41,"20,253",29-09-2020 08:29,28-01-2021 06:45,Yes,218,4. 181 - 360 days,,,,,,,,
21002253,ZR-1601636-Barcelona Chair (Aniline Choc Brown),Harold Pawlan,Delivered,29-03-2021 05:00,"1,845.02",2.73,89.45,0.16,"1,753",29-09-2020 07:36,23-03-2021 03:46,No,181,4. 181 - 360 days,,,,,,,,
21003066,ZR-1596830-Barcelona Chair and Ottoman (Italian Black),Roger Terrence,Created,14-01-2021 11:17,"3,039.59",169.98,94.74,0.14,"2,775",28-09-2020 11:52,12-12-2020 04:56,No,108,2. 61 - 120 days,,,,,,,,
21000412,ZR-1540315-Eames Lounge Chair with Ottoman (Italian Black wit,Tina Thomas,Delivered,22-04-2021 08:09,"22,019.81","1,282.19",526.81,0.20,"20,211",28-09-2020 11:15,25-10-2020 02:12,No,206,4. 181 - 360 days,,,,,,,,
21002233,ZR-1601758-Eames Lounge Chair with Ottoman (Aniline White wit,Thomas Mondrake,Created,03-07-2021 04:07,"17,570.23",278.32,860.14,0.24,"16,432",28-09-2020 10:19,24-06-2021 07:16,Yes,278,4. 181 - 360 days,,,,,,,,
21003271,ZR-1629632-Barcelona Style Coffee Table (3/4 glass),Santa Cruz Clara,Created,05-12-2020 01:10,"9,643",84,113,0,"9,446",28-09-2020 10:14,26-11-2020 02:35,No,68,2. 61 - 120 days,,,,,,,,
21000671,ZR-1603590-Barcelona Loveseat (Italian Choc Brown),Jasmine Frank,Delivered,24-06-2021 07:31,"31,303.77","1,811.72","1,222.43",0.38,"28,270",28-09-2020 08:35,17-04-2021 07:38,Yes,269,4. 181 - 360 days,,,,,,,,
21000952,ZR-1539233-Eames Lounge Chair with Ottoman (Italian Black wit,Harold Pawlan,Delivered,04-03-2021 11:16,"8,412.62",588.68,556.73,0.21,"7,267",28-09-2020 07:45,28-11-2020 12:55,No,157,3. 121 - 180 days,,,,,,,,
21001016,ZR-1568032-Knoll Style Sofa (Vintage Auburn),Lazar Mathew,Approved,17-05-2021 08:34,"45,948.78","3,132.22","4,503.74",0.19,"38,313",28-09-2020 06:57,04-02-2021 12:38,Yes,231,4. 181 - 360 days,,,,,,,,
21000394,ZR-1569114-Eames AL group Low Back Chair,Roger Terrence,Created,21-04-2021 03:42,"5,449.14",501.73,471.73,0.32,"4,476",28-09-2020 05:58,19-02-2021 07:51,No,205,4. 181 - 360 days,,,,,,,,
21000491,ZR-1544097-Barcelona Bench A (Italian Ivory),Jasmine Frank,Approved,05-05-2021 12:09,"15,993.66",141.24,216.51,0.09,"15,636",28-09-2020 05:05,29-04-2021 08:32,Yes,219,4. 181 - 360 days,,,,,,,,
21002510,ZR-1570886-Barcelona Chair adn Ottoman (Vintage  Copper Brown,Lazar Mathew,Approved,30-05-2021 07:12,"13,317.46",194.42,962.93,0.11,"12,160",28-09-2020 02:58,15-04-2021 03:05,Yes,244,4. 181 - 360 days,,,,,,,,
21002834,ZR-1513192-MODWAY product,Jasmine Frank,Delivered,16-06-2021 03:26,"16,197.41","1,083.57",270.15,0.31,"14,844",27-09-2020 07:26,21-05-2021 12:38,Yes,262,4. 181 - 360 days,,,,,,,,
21002952,ZR-1626588-Noguchi Table (Dark Walnut),Augustine Paul,Cancelled,23-06-2021 10:15,"5,710.97",314.84,103.07,0.07,"5,293",27-09-2020 01:25,16-05-2021 04:27,No,269,4. 181 - 360 days,,,,,,,,
21002234,ZR-1570081-Eames Lounge Chair with Ottoman (Aniline Black wit,Tina Thomas,Created,16-02-2021 09:35,"25,869.63","1,209.47",740.63,0.47,"23,920",26-09-2020 10:52,27-11-2020 10:20,No,143,3. 121 - 180 days,,,,,,,,
21002001,ZR-1572866-Barcelona Chair (Italian Brown),Tina Thomas,Delivered,21-06-2021 02:08,"30,138.48","2,014.78","1,435.36",0.34,"26,688",26-09-2020 09:49,16-03-2021 09:03,Yes,268,4. 181 - 360 days,,,,,,,,
21001681,ZR-1573950-Barcelona Chair (Aniline Choc Brown),Santa Cruz Clara,Created,11-04-2021 02:20,"6,603.72",397.74,606.56,0.42,"5,599",26-09-2020 03:56,09-03-2021 12:40,No,197,4. 181 - 360 days,,,,,,,,
21000779,ZR-1627554-Eames Low Back Chair,Santa Cruz Clara,Delivered,30-05-2021 05:59,"27,321.54","1,010.02","2,535.79",0.27,"23,776",26-09-2020 03:00,03-11-2020 09:48,Yes,246,4. 181 - 360 days,,,,,,,,
21002546,ZR-1540314-Barcelona Chair (Italian Black),Harold Pawlan,Approved,29-06-2021 01:59,"11,656.89",82.48,807.12,0.29,"10,767",25-09-2020 11:26,22-06-2021 06:12,Yes,277,4. 181 - 360 days,,,,,,,,
21000645,ZR-1603682-Office Star product,Lazar Mathew,Created,07-04-2021 07:17,"1,405.11",3.84,71.19,0.08,"1,330",25-09-2020 10:56,14-03-2021 05:53,No,194,4. 181 - 360 days,,,,,,,,
21000177,ZR-1541275-Barcelona Bench A (Italian Black),Roger Terrence,Created,15-03-2021 05:41,"38,644.46","3,506.08","1,544.98",0.40,"33,593",25-09-2020 10:14,03-03-2021 10:49,No,171,3. 121 - 180 days,,,,,,,,
21002455,ZR-1541183-LC3 Sofa (Italian Choc Brown),Thomas Mondrake,Cancelled,25-06-2021 02:05,"14,365.24",129.52,916.31,0.41,"13,319",25-09-2020 06:39,26-04-2021 07:44,No,273,4. 181 - 360 days,,,,,,,,
21001395,ZR-1542181-Barcelona Bench B (Italian Ivory),Thomas Mondrake,Created,18-06-2021 03:56,"35,223.44",69.52,"2,544.28",0.36,"32,610",25-09-2020 06:28,24-05-2021 06:39,Yes,266,4. 181 - 360 days,,,,,,,,
21000683,ZR-1627738-Eames Al Group Ribbed High Back Management Chair (Italian White),Rozario Diego,Approved,26-06-2021 11:54,"5,485.11",212.37,286.35,0.39,"4,986",24-09-2020 10:19,15-06-2021 01:14,Yes,275,4. 181 - 360 days,,,,,,,,
21002730,ZR-1598812-Barcelona Chair (Aniline Choc Brown),Tina Thomas,Cancelled,27-03-2021 02:40,"16,293.11",354.61,"1,623.69",0.19,"14,315",23-09-2020 07:51,27-01-2021 07:15,No,185,4. 181 - 360 days,,,,,,,,
21000196,ZR-1513375-Wassily Chair (Italian Ivory),David Love,Delivered,02-07-2021 08:33,"19,405.15","1,167.82",539.76,0.43,"17,698",23-09-2020 07:11,14-05-2021 12:15,Yes,282,4. 181 - 360 days,,,,,,,,
21000696,ZR-1599711-LC1 Chair (Italian Black),Thomas Mondrake,Created,13-02-2021 01:53,"10,828.55",837.15,649.42,0.02,"9,342",23-09-2020 05:21,02-02-2021 12:37,No,143,3. 121 - 180 days,,,,,,,,
21000935,ZR-1573766-LC2 Chair (Aniline Choc Brown),Santa Cruz Clara,Created,02-06-2021 02:09,"11,110.81",942.74,"1,109.87",0.20,"9,058",23-09-2020 04:54,22-05-2021 10:44,Yes,252,4. 181 - 360 days,,,,,,,,
21003084,ZR-1599870-MODWAY product,Augustine Paul,Cancelled,10-04-2021 10:46,"8,927.77",269.37,299.03,0.37,"8,359",22-09-2020 08:34,19-10-2020 04:06,No,200,4. 181 - 360 days,,,,,,,,
21000732,ZR-1509440-Barcelona Chair (Italian Camel),Thomas Mondrake,Created,08-06-2021 05:09,"29,152.44",306.64,"2,267.52",0.29,"26,578",22-09-2020 06:01,18-05-2021 03:23,Yes,259,4. 181 - 360 days,,,,,,,,
21000458,ZR-1629568-Barcelona Chair (Italian Brown),Tina Thomas,Cancelled,28-04-2021 06:59,"28,321.75","2,562.35","2,280.52",0.12,"23,479",22-09-2020 04:20,27-10-2020 06:05,No,218,4. 181 - 360 days,,,,,,,,
21000192,ZR-49679-Barcelona Daybed (Italian Black),Lazar Mathew,Created,25-05-2021 06:09,"20,645.77",556.51,"1,170.55",0.28,"18,919",22-09-2020 01:23,07-02-2021 11:02,Yes,245,4. 181 - 360 days,,,,,,,,
21002876,ZR-1542981-Brno Flat Chair (Italian Ivory),Jasmine Frank,Created,09-04-2021 03:06,"16,394.98","1,146.56","1,173.05",0.37,"14,075",22-09-2020 01:12,08-01-2021 03:09,No,199,4. 181 - 360 days,,,,,,,,
21001201,ZR-1630593-LC4 Chaise Lounge Chair (Aniline White),David Love,Approved,16-01-2021 01:11,"43,789.01","1,673.54","2,946.29",0.19,"39,169",21-09-2020 06:59,07-12-2020 12:00,No,117,2. 61 - 120 days,,,,,,,,
21001825,ZR-1543201-Barcelona Bench A (Aniline Grey),Tina Thomas,Cancelled,21-01-2021 09:55,"16,038.03",72.04,567.49,0.49,"15,398",21-09-2020 06:36,14-01-2021 10:11,No,122,3. 121 - 180 days,,,,,,,,
21000886,ZR-1598785-Barcelona Chair (Italian White),Santa Cruz Clara,Approved,03-12-2020 04:57,"19,202.62",203.21,"1,809.95",0.46,"17,189",20-09-2020 12:10,28-10-2020 05:10,No,74,2. 61 - 120 days,,,,,,,,
21001894,ZR-1514370-Brno Flat Chair (Aniline White),Jasmine Frank,Created,10-01-2021 08:46,"6,007.09",62.24,216.67,0.18,"5,728",20-09-2020 10:13,26-10-2020 07:26,No,112,2. 61 - 120 days,,,,,,,,
21000072,ZR-1568930-Eames Al Group Ribbed High Back Management Chair (Italian White),Jasmine Frank,Cancelled,19-05-2021 12:39,"37,329.11",545.31,"3,059.14",0.33,"33,725",20-09-2020 08:13,24-11-2020 05:09,No,241,4. 181 - 360 days,,,,,,,,
21001435,ZR-1570942-Barcelona Chair and Ottoman (Italian White),Lazar Mathew,Created,26-02-2021 01:17,"17,922.51","1,374.12","1,475.14",0.24,"15,073",20-09-2020 06:01,14-01-2021 11:39,No,159,3. 121 - 180 days,,,,,,,,
21001007,ZR-1542239-Arco Floor Base (Stainless Steel-Marble in White),Harold Pawlan,Delivered,06-06-2021 06:23,"26,965.93","1,110.62","2,011.05",0.25,"23,844",20-09-2020 04:11,09-03-2021 08:51,Yes,259,4. 181 - 360 days,,,,,,,,
21001440,ZR-1543972-Barcelona Chair (Italian White),Jasmine Frank,Delivered,02-11-2020 05:44,"23,457.02",565.02,"1,995.39",0.38,"20,897",20-09-2020 01:38,10-10-2020 04:41,No,43,1. 0 - 60 days,,,,,,,,
21002013,ZR-1602754-LC2 Sofa (Italian Brown),David Love,Cancelled,18-12-2020 03:17,"19,560.63",912.29,238.88,0.46,"18,409",19-09-2020 05:17,21-10-2020 01:46,No,90,2. 61 - 120 days,,,,,,,,
21000575,ZR-53492-Barcelona Chair (Italian Ivory),Santa Cruz Clara,Delivered,12-06-2021 11:21,"55,598.11","1,464.40","3,524.94",0.23,"50,609",19-09-2020 03:30,27-10-2020 08:35,Yes,266,4. 181 - 360 days,,,,,,,,
21002983,ZR-1629538-Barcelona Chair (Italian Black),David Love,Created,30-06-2021 06:22,"21,213.60","1,867.40","1,941.08",0.12,"17,405",18-09-2020 07:47,24-04-2021 05:44,Yes,285,4. 181 - 360 days,,,,,,,,
21000909,ZR-49745-Barcelona Chair (Aniline Black),Santa Cruz Clara,Delivered,22-01-2021 12:50,"10,613.48",23.63,636.05,0.20,"9,954",18-09-2020 03:12,18-11-2020 12:42,No,126,3. 121 - 180 days,,,,,,,,
21003354,ZR-1603623-FineMod products,David Love,Approved,19-05-2021 06:28,"11,382.32",800.17,557.07,0.08,"10,025",16-09-2020 12:24,23-02-2021 02:19,Yes,245,4. 181 - 360 days,,,,,,,,
21002081,ZR-1568097-Barcelona Daybed (Italian Black  Light walnut),Lazar Mathew,Approved,28-12-2020 03:43,"4,651.48",185.09,403.22,0.17,"4,063",16-09-2020 06:30,29-10-2020 07:15,No,103,2. 61 - 120 days,,,,,,,,
21001662,ZR-1570980-Knoll Sofa (Aniline Camel),Santa Cruz Clara,Approved,23-06-2021 06:10,"5,933.48",199.76,246.22,0.50,"5,488",16-09-2020 05:40,15-05-2021 11:24,Yes,280,4. 181 - 360 days,,,,,,,,
21002596,ZR-1571848-LC5 Sofa Bed (Italian White),Harold Pawlan,Delivered,17-06-2021 02:40,"36,886.16","1,183.78",843.21,0.17,"34,859",15-09-2020 10:45,18-12-2020 05:14,Yes,275,4. 181 - 360 days,,,,,,,,
21001205,ZR-1537310-LC2 Sofa (Italian Choc Brown),Pete Zachariah,Created,27-06-2021 02:21,"23,139.89",115.54,341.36,0.01,"22,683",15-09-2020 07:55,19-06-2021 10:17,Yes,285,4. 181 - 360 days,,,,,,,,
21000727,ZR-1538392-Scando Style Coffee Table (Natural),Jasmine Frank,Approved,11-02-2021 07:46,"23,644.93","2,197.04","1,638.93",0.04,"19,809",15-09-2020 05:13,06-11-2020 01:14,No,149,3. 121 - 180 days,,,,,,,,
21000653,ZR-49776-Eames Lounge Chair with Ottoman (Italian Black wit,Thomas Mondrake,Created,02-03-2021 07:30,"9,138.51",97.22,211.70,0.41,"8,830",15-09-2020 02:49,11-12-2020 05:14,No,168,3. 121 - 180 days,,,,,,,,
21001215,ZR-53622-Barcelona Chair and Ottoman (Aniline White),Tina Thomas,Cancelled,16-01-2021 09:57,"11,830.38",6.65,"1,030.88",0.15,"10,793",14-09-2020 08:47,21-12-2020 10:11,No,124,3. 121 - 180 days,,,,,,,,
